ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Order_Hour,Picked_Hour,Age_group
0x4ec8 ,JAPRES010DEL02 ,27.0,4.6,26.921411,75.793604,26.941411,75.813604,2022-03-11,1900-01-01 09:46:55.000000,1900-01-01 10:04:56,Fog,Low,1,Drinks ,motorcycle ,0.0,No,Metropolitian,15,9,10,25-29
0xa36f ,VADRES06DEL03 ,27.0,4.9,22.31279,73.170283,22.37279,73.230283,2022-03-17,1900-01-01 00:04:49.000000,1900-01-01 00:13:32,Cloudy,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,15,0,0,25-29
0x9c3 ,BANGRES09DEL02 ,24.0,4.6,12.934179,77.615797,13.064179,77.745797,2022-04-02,1900-01-01 17:51:07.000000,1900-01-01 17:58:45,Stormy,Medium,2,Snack ,motorcycle ,1.0,No,Metropolitian,29,17,17,20-24
0xd492 ,KNPRES09DEL02 ,20.0,4.5,26.473698,80.352677,26.493698,80.372677,2022-02-11,1900-01-01 09:30:38.000000,1900-01-01 09:41:11,Sandstorms,Low,2,Drinks ,scooter ,0.0,No,Metropolitian,11,9,9,20-24
0x70a3 ,INDORES16DEL02 ,29.0,4.9,22.744648,75.894377,22.764648,75.914377,2022-03-03,1900-01-01 08:46:50.000000,1900-01-01 08:53:38,Cloudy,Low,2,Drinks ,scooter ,0.0,No,Metropolitian,19,8,8,25-29
0x56f8 ,JAPRES03DEL03 ,36.0,4.9,26.913483,75.803139,27.053483,75.943139,2022-03-02,1900-01-01 19:20:40.000000,1900-01-01 19:29:25,Windy,Jam,1,Snack ,motorcycle ,0.0,No,Metropolitian,30,19,19,35-39
0x571e ,BANGRES05DEL02 ,30.0,4.7,12.970324,77.645748,13.020324,77.695748,2022-03-15,1900-01-01 21:01:54.000000,1900-01-01 21:09:14,Stormy,Jam,1,Buffet ,scooter ,0.0,No,Metropolitian,31,21,21,30-34
0x8880 ,INDORES12DEL02 ,29.0,4.6,22.74806,75.8934,22.76806,75.9134,2022-03-09,1900-01-01 09:56:26.000000,1900-01-01 10:13:49,Sandstorms,Low,1,Drinks ,scooter ,0.0,No,Urban,14,9,10,25-29
0x7ea7 ,INDORES03DEL01 ,24.0,4.8,22.751857,75.866699,22.861857,75.976699,2022-04-02,1900-01-01 22:01:47.000000,1900-01-01 22:15:01,Cloudy,Jam,0,Buffet ,motorcycle ,2.0,No,Metropolitian,39,22,22,20-24
0xcf15 ,DEHRES05DEL01 ,30.0,4.2,30.346994,78.062543,30.386994,78.102543,2022-02-13,1900-01-01 14:47:19.000000,1900-01-01 15:04:38,Fog,High,0,Drinks ,motorcycle ,1.0,No,Metropolitian,32,14,15,30-34
0x5549 ,JAPRES13DEL02 ,24.0,4.7,26.846156,75.8023,26.976156,75.9323,2022-03-25,1900-01-01 18:17:31.000000,1900-01-01 18:34:05,Stormy,Medium,0,Meal ,motorcycle ,1.0,No,Metropolitian,20,18,18,20-24
0xb773 ,HYDRES19DEL02 ,37.0,5.0,17.458998,78.500366,17.478998,78.520366,2022-03-15,1900-01-01 12:01:01.000000,1900-01-01 12:18:09,Fog,High,1,Drinks ,motorcycle ,1.0,No,Metropolitian,25,12,12,35-39
0xa927 ,PUNERES13DEL03 ,20.0,4.7,18.56245,73.916619,18.59245,73.946619,2022-03-07,1900-01-01 20:55:00.000000,1900-01-01 21:00:41,Windy,Jam,1,Drinks ,motorcycle ,0.0,No,Urban,12,20,21,20-24
0x733c ,JAPRES08DEL03 ,38.0,4.8,26.910262,75.783013,27.050262,75.923013,2022-03-14,1900-01-01 21:12:28.000000,1900-01-01 21:17:35,Fog,Jam,0,Drinks ,motorcycle ,2.0,No,Metropolitian,42,21,21,35-39
0xab13 ,SURRES14DEL01 ,21.0,4.5,21.157729,72.768726,21.197729,72.808726,2022-04-01,1900-01-01 13:04:30.000000,1900-01-01 13:06:39,Windy,High,1,Buffet ,motorcycle ,1.0,No,Metropolitian,27,13,13,20-24
0x8b09 ,COIMBRES010DEL01 ,33.0,4.7,11.003008,76.97544,11.043008,77.01544,2022-03-01,1900-01-01 15:49:03.000000,1900-01-01 15:59:55,Windy,Medium,1,Meal ,motorcycle ,1.0,No,Metropolitian,29,15,15,30-34
0xb283 ,JAPRES13DEL02 ,28.0,4.8,26.846156,75.8023,26.896156,75.8523,2022-03-17,1900-01-01 20:30:55.000000,1900-01-01 20:40:41,Sandstorms,Jam,0,Buffet ,motorcycle ,0.0,No,Metropolitian,30,20,20,25-29
0xcca6 ,KOLRES14DEL02 ,36.0,4.7,22.552996,88.35231,22.572996,88.37231,2022-02-11,1900-01-01 11:04:34.000000,1900-01-01 11:05:05,Cloudy,Low,1,Snack ,scooter ,1.0,No,Metropolitian,17,11,11,35-39
0x4108 ,CHENRES02DEL01 ,27.0,4.8,13.086438,80.220672,13.156439,80.290672,2022-03-25,1900-01-01 22:52:28.000000,1900-01-01 23:02:03,Sandstorms,Low,1,Drinks ,scooter ,1.0,No,Urban,13,22,23,25-29
0x488 ,INDORES17DEL02 ,30.0,4.7,22.761226,75.887522,22.841226,75.967522,2022-03-18,1900-01-01 19:39:53.251778,1900-01-01 19:23:51,Unknown,Unknown,1,Meal ,scooter ,1.0,No,Metropolitian,43,19,19,30-34
0x8df0 ,RANCHIRES15DEL03 ,31.0,4.9,23.369746,85.33982,23.429746,85.39982,2022-03-28,1900-01-01 22:53:37.000000,1900-01-01 22:59:07,Sandstorms,Low,2,Drinks ,motorcycle ,1.0,No,Metropolitian,24,22,22,30-34
0xcaef ,LUDHRES04DEL01 ,31.0,4.7,30.914057,75.83982,31.024057,75.94982,2022-02-12,1900-01-01 23:02:27.000000,1900-01-01 23:17:33,Stormy,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,20,23,23,30-34
0x75e2 ,BANGRES04DEL02 ,33.0,4.7,12.980410000000001,77.640489,13.06041,77.720489,2022-03-31,1900-01-01 23:03:44.000000,1900-01-01 23:12:46,Cloudy,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,44,23,23,30-34
0x5a15 ,VADRES010DEL03 ,24.0,4.9,22.310329,73.169083,22.340329,73.199083,2022-03-24,1900-01-01 23:16:52.000000,1900-01-01 23:29:35,Stormy,Low,1,Buffet ,scooter ,0.0,No,Metropolitian,14,23,23,20-24
0x5a6e ,HYDRES08DEL01 ,29.0,5.0,17.438263,78.397865,17.508263,78.467865,2022-03-14,1900-01-01 23:10:10.000000,1900-01-01 23:23:38,Cloudy,Low,2,Snack ,electric_scooter ,0.0,No,Metropolitian,28,23,23,25-29
0x6bab ,BANGRES09DEL03 ,20.0,4.6,12.934179,77.615797,13.024179,77.705797,2022-03-20,1900-01-01 19:32:33.000000,1900-01-01 19:43:09,Sandstorms,Jam,0,Snack ,motorcycle ,1.0,No,Urban,37,19,19,20-24
0x8c90 ,JAPRES14DEL03 ,32.0,4.6,26.88842,75.800689,26.94842,75.860689,2022-03-13,1900-01-01 18:16:52.000000,1900-01-01 18:34:08,Cloudy,Medium,0,Buffet ,motorcycle ,0.0,No,Metropolitian,28,18,18,30-34
0x9ca1 ,MUMRES15DEL01 ,25.0,4.0,19.176269,72.836721,19.186269,72.846721,2022-03-15,1900-01-01 08:43:51.000000,1900-01-01 08:48:55,Stormy,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,24,8,8,25-29
0xf9b ,CHENRES18DEL02 ,27.0,4.9,12.981615,80.231598,13.111615,80.361598,2022-04-06,1900-01-01 20:45:17.000000,1900-01-01 20:58:39,Stormy,Jam,0,Buffet ,motorcycle ,1.0,No,Metropolitian,27,20,20,25-29
0x72b8 ,MYSRES05DEL03 ,33.0,4.5,12.323978,76.627961,12.353978,76.657961,2022-03-15,1900-01-01 21:12:25.000000,1900-01-01 21:21:43,Stormy,Jam,1,Drinks ,motorcycle ,1.0,No,Metropolitian,30,21,21,30-34
0xa2f5 ,SURRES12DEL01 ,32.0,4.6,21.183434,72.814492,21.253434,72.884492,2022-03-08,1900-01-01 20:04:14.000000,1900-01-01 20:15:12,Sandstorms,Jam,0,Snack ,motorcycle ,1.0,No,Metropolitian,50,20,20,30-34
0x8576 ,JAPRES010DEL01 ,32.0,4.6,26.921411,75.793604,26.931411,75.803604,2022-03-26,1900-01-01 11:10:12.000000,1900-01-01 11:20:45,Fog,High,0,Meal ,motorcycle ,1.0,No,Metropolitian,34,11,11,30-34
0xbd58 ,INDORES09DEL02 ,27.0,4.3,22.725835,75.887648,22.805835,75.967648,2022-03-23,1900-01-01 18:21:50.000000,1900-01-01 18:33:54,Windy,Medium,0,Snack ,motorcycle ,1.0,No,Metropolitian,31,18,18,25-29
0xaf6c ,HYDRES11DEL01 ,38.0,4.7,17.430448,78.418213,17.440448,78.428213,2022-04-01,1900-01-01 10:37:20.000000,1900-01-01 10:42:25,Fog,Low,2,Snack ,scooter ,1.0,No,Metropolitian,17,10,10,35-39
0xbf7b ,KNPRES13DEL03 ,30.0,4.7,26.481547,80.299775,26.541547,80.359775,2022-02-15,1900-01-01 21:23:06.251778,1900-01-01 21:07:04,Unknown,Unknown,3,Buffet ,electric_scooter ,1.0,No,Metropolitian,18,21,21,30-34
0xd2b9 ,BHPRES03DEL01 ,39.0,4.4,23.214294,77.435361,23.324294,77.545361,2022-02-14,1900-01-01 21:25:13.000000,1900-01-01 21:38:50,Sunny,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,33,21,21,35-39
0x6ed3 ,RANCHIRES17DEL02 ,22.0,4.7,23.374878,85.335739,23.394878,85.355739,2022-03-07,1900-01-01 08:48:18.000000,1900-01-01 08:53:38,Fog,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,15,8,8,20-24
0x78fe ,MUMRES06DEL01 ,37.0,4.6,19.055831,72.833984,19.065831,72.843984,2022-03-01,1900-01-01 10:26:50.000000,1900-01-01 10:34:02,Windy,Low,1,Buffet ,scooter ,1.0,No,Metropolitian,26,10,10,35-39
0xc85b ,AURGRES03DEL02 ,35.0,4.4,19.874733,75.353942,19.894733,75.373942,2022-02-13,1900-01-01 08:35:35.000000,1900-01-01 08:35:11,Windy,Low,0,Drinks ,motorcycle ,0.0,No,Metropolitian,20,8,8,35-39
0xa134 ,RANCHIRES15DEL03 ,29.0,4.8,23.369746,85.33982,23.429746,85.39982,2022-03-15,1900-01-01 19:02:18.000000,1900-01-01 19:05:31,Sunny,Medium,1,Meal ,scooter ,1.0,No,Urban,15,19,19,25-29
0x53cf ,MUMRES13DEL02 ,39.0,4.1,19.178321,72.834715,19.308321,72.964715,2022-03-14,1900-01-01 18:56:40.000000,1900-01-01 19:04:52,Windy,Medium,0,Buffet ,motorcycle ,1.0,No,Metropolitian,32,18,19,35-39
0xb4ca ,VADRES19DEL01 ,30.0,4.4,22.311844,73.165081,22.421844,73.275081,2022-03-02,1900-01-01 20:32:15.000000,1900-01-01 20:38:31,Sandstorms,Jam,2,Snack ,scooter ,1.0,No,Metropolitian,41,20,20,30-34
0x2c2a ,PUNERES02DEL01 ,38.0,4.1,18.55144,73.804855,18.66144,73.914855,2022-03-16,1900-01-01 17:39:56.000000,1900-01-01 17:49:10,Cloudy,Medium,1,Meal ,scooter ,1.0,No,Metropolitian,42,17,17,35-39
0xb0f6 ,JAPRES15DEL03 ,37.0,4.5,26.891191,75.802083,26.921191,75.832083,2022-03-01,1900-01-01 20:39:10.000000,1900-01-01 20:49:42,Stormy,Jam,1,Buffet ,motorcycle ,1.0,No,Metropolitian,28,20,20,35-39
0x3677 ,INDORES09DEL02 ,31.0,4.2,22.725835,75.887648,22.745835,75.907648,2022-04-03,1900-01-01 11:14:03.000000,1900-01-01 11:29:53,Windy,High,2,Drinks ,scooter ,1.0,No,Metropolitian,34,11,11,30-34
0x647b ,CHENRES11DEL03 ,33.0,4.4,13.064181,80.236442,13.124181,80.296442,2022-03-28,1900-01-01 19:51:35.000000,1900-01-01 20:01:46,Fog,Jam,2,Buffet ,scooter ,0.0,No,Metropolitian,35,19,20,30-34
0x3e05 ,VADRES19DEL01 ,35.0,4.8,22.311844,73.165081,22.321844,73.175081,2022-03-05,1900-01-01 09:57:17.000000,1900-01-01 10:08:16,Stormy,Low,2,Meal ,electric_scooter ,1.0,No,Metropolitian,25,9,10,35-39
0xa602 ,SURRES03DEL03 ,32.0,4.8,21.186884,72.793616,21.246884,72.853616,2022-04-03,1900-01-01 22:56:41.000000,1900-01-01 23:09:45,Cloudy,Low,0,Drinks ,motorcycle ,0.0,No,Metropolitian,27,22,23,30-34
0xb6fd ,INDORES14DEL02 ,35.0,4.7,22.761593,75.886362,22.891593,76.016362,2022-03-04,1900-01-01 22:02:34.000000,1900-01-01 22:08:38,Cloudy,Jam,2,Buffet ,motorcycle ,1.0,No,Metropolitian,39,22,22,35-39
0xdc7d ,DEHRES010DEL01 ,36.0,5.0,30.328174,78.049117,30.438174,78.159117,2022-02-14,1900-01-01 19:27:10.000000,1900-01-01 19:44:41,Sandstorms,Jam,1,Snack ,motorcycle ,0.0,No,Metropolitian,25,19,19,35-39
0x707f ,MYSRES18DEL01 ,34.0,4.8,12.337928,76.617889,12.377928,76.657889,2022-03-03,1900-01-01 12:47:32.000000,1900-01-01 13:02:14,Cloudy,High,0,Snack ,motorcycle ,0.0,No,Metropolitian,33,12,13,30-34
0x9c07 ,CHENRES15DEL03 ,39.0,4.6,13.026286,80.275235,13.116286,80.365235,2022-03-16,1900-01-01 23:01:49.000000,1900-01-01 23:16:44,Windy,Low,1,Drinks ,motorcycle ,1.0,No,Metropolitian,20,23,23,35-39
0xa8b0 ,COIMBRES08DEL02 ,32.0,4.6,11.001852,76.976268,11.131852,77.106268,2022-04-04,1900-01-01 23:25:33.000000,1900-01-01 23:36:01,Windy,Low,1,Meal ,motorcycle ,1.0,No,Metropolitian,18,23,23,30-34
0x4207 ,INDORES16DEL02 ,36.0,4.8,22.744648,75.894377,22.824648,75.974377,2022-03-14,1900-01-01 22:15:36.000000,1900-01-01 22:31:59,Cloudy,Low,1,Snack ,scooter ,0.0,No,Metropolitian,30,22,22,35-39
0x4076 ,MYSRES01DEL02 ,22.0,4.8,12.311072,76.654878,12.361072,76.704878,2022-03-17,1900-01-01 22:50:12.000000,1900-01-01 22:59:20,Stormy,Low,1,Snack ,motorcycle ,1.0,No,Urban,10,22,22,20-24
0x6765 ,BANGRES06DEL01 ,35.0,4.4,12.979096,77.640625,13.089096,77.750625,2022-03-29,1900-01-01 20:33:23.000000,1900-01-01 20:46:56,Fog,Jam,1,Snack ,motorcycle ,1.0,No,Metropolitian,40,20,20,35-39
0xb5c5 ,INDORES14DEL01 ,23.0,4.9,22.761593,75.886362,22.871593,75.996362,2022-03-02,1900-01-01 19:13:39.000000,1900-01-01 19:21:35,Cloudy,Jam,2,Snack ,motorcycle ,1.0,Yes,Metropolitian,41,19,19,20-24
0xccd3 ,KOLRES14DEL03 ,26.0,4.9,22.552996,88.35231,22.582996,88.38231,2022-02-17,1900-01-01 23:55:14.000000,1900-01-01 00:01:46,Sunny,Low,1,Snack ,scooter ,1.0,No,Metropolitian,16,23,0,25-29
0xc875 ,GOARES17DEL02 ,21.0,4.9,15.496162,73.825364,15.626162,73.955364,2022-02-18,1900-01-01 18:02:33.000000,1900-01-01 18:16:02,Sandstorms,Medium,1,Buffet ,scooter ,1.0,No,Urban,26,18,18,20-24
0x8cf5 ,RANCHIRES15DEL02 ,24.0,4.6,23.369746,85.33982,23.389746,85.35982,2022-03-05,1900-01-01 10:28:27.000000,1900-01-01 10:43:45,Windy,Low,2,Snack ,electric_scooter ,1.0,No,Metropolitian,17,10,10,20-24
0xa5f5 ,JAPRES09DEL02 ,30.0,4.8,26.911378,75.789034,26.931378,75.809034,2022-03-17,1900-01-01 09:57:13.000000,1900-01-01 10:02:01,Windy,Low,2,Buffet ,motorcycle ,0.0,No,Urban,24,9,10,30-34
0x83f4 ,RANCHIRES13DEL01 ,38.0,4.6,23.374989,85.335486,23.384989,85.345486,2022-04-05,1900-01-01 08:38:47.000000,1900-01-01 08:41:31,Stormy,Low,1,Drinks ,motorcycle ,1.0,No,Metropolitian,21,8,8,35-39
0x7a39 ,COIMBRES15DEL03 ,36.0,4.7,11.006686,76.951736,11.036686,76.981736,2022-03-15,1900-01-01 18:01:22.000000,1900-01-01 18:13:27,Fog,Medium,0,Buffet ,motorcycle ,1.0,No,Urban,26,18,18,35-39
0x9db6 ,HYDRES13DEL03 ,22.0,4.7,17.431477,78.40035,17.521477,78.49035,2022-03-31,1900-01-01 00:01:06.000000,1900-01-01 00:08:14,Windy,Low,2,Snack ,scooter ,0.0,No,Metropolitian,12,0,0,20-24
0x2a9b ,HYDRES16DEL02 ,37.0,4.8,17.440827,78.393391,17.490827,78.443391,2022-03-28,1900-01-01 20:33:42.000000,1900-01-01 20:44:54,Windy,Jam,1,Snack ,scooter ,1.0,No,Metropolitian,27,20,20,35-39
0xa3cd ,MUMRES07DEL02 ,33.0,4.8,19.091458,72.827808,19.111458,72.847808,2022-04-03,1900-01-01 09:51:21.000000,1900-01-01 09:59:03,Sunny,Low,2,Meal ,motorcycle ,1.0,No,Metropolitian,16,9,9,30-34
0x556 ,INDORES05DEL03 ,30.0,4.7,22.727021,75.884167,22.817021,75.974167,2022-03-23,1900-01-01 20:50:18.251778,1900-01-01 20:34:16,Unknown,Unknown,3,Meal ,scooter ,0.0,No,Metropolitian,37,20,20,30-34
0x7d57 ,JAPRES17DEL02 ,24.0,5.0,26.892312,75.806896,26.912312,75.826896,2022-03-15,1900-01-01 09:51:21.000000,1900-01-01 09:58:56,Sandstorms,Low,2,Buffet ,motorcycle ,1.0,No,Metropolitian,16,9,9,20-24
0x4dc6 ,PUNERES13DEL01 ,39.0,4.8,18.56245,73.916619,18.57245,73.926619,2022-03-07,1900-01-01 10:02:34.000000,1900-01-01 10:09:42,Sunny,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,20,10,10,35-39
0xb516 ,CHENRES18DEL01 ,37.0,3.8,12.981615,80.231598,13.091615000000001,80.341598,2022-04-06,1900-01-01 19:13:03.000000,1900-01-01 19:23:54,Stormy,Jam,2,Drinks ,scooter ,1.0,No,Metropolitian,39,19,19,35-39
0xd9a8 ,GOARES010DEL03 ,28.0,4.9,15.546594,73.760431,15.576594,73.790431,2022-02-17,1900-01-01 18:50:32.000000,1900-01-01 18:51:28,Sunny,Medium,0,Meal ,motorcycle ,1.0,No,Urban,23,18,18,25-29
0xaf5d ,SURRES12DEL03 ,30.0,5.0,21.183434,72.814492,21.273434,72.904492,2022-03-10,1900-01-01 17:55:02.000000,1900-01-01 18:03:51,Cloudy,Medium,0,Drinks ,motorcycle ,0.0,No,Metropolitian,42,17,18,30-34
0x183b ,BANGRES12DEL03 ,35.0,4.6,12.939496,77.625999,12.969496,77.655999,2022-03-19,1900-01-01 21:58:53.000000,1900-01-01 22:13:53,Cloudy,Jam,1,Drinks ,scooter ,1.0,No,Metropolitian,38,21,22,35-39
0x73da ,JAPRES04DEL01 ,36.0,3.5,26.902328,75.794257,27.012328,75.904257,2022-03-23,1900-01-01 19:01:43.000000,1900-01-01 19:05:07,Stormy,Medium,2,Meal ,scooter ,2.0,No,Metropolitian,37,19,19,35-39
0xdd87 ,KOCRES04DEL03 ,26.0,5.0,9.966783,76.242981,9.996783,76.272981,2022-02-11,1900-01-01 17:41:26.000000,1900-01-01 17:49:57,Sunny,Medium,0,Meal ,motorcycle ,0.0,No,Metropolitian,18,17,17,25-29
0x9b36 ,COIMBRES09DEL01 ,25.0,4.7,11.008638,76.984311,11.118638,77.094311,2022-03-02,1900-01-01 22:51:50.000000,1900-01-01 23:03:34,Stormy,Low,1,Buffet ,motorcycle ,0.0,No,Metropolitian,18,22,23,25-29
0xe1f5 ,AGRRES01DEL02 ,29.0,4.6,27.161661,78.011544,27.211661,78.061544,2022-02-15,1900-01-01 22:50:03.000000,1900-01-01 22:57:04,Sandstorms,Low,2,Drinks ,motorcycle ,1.0,No,Metropolitian,19,22,22,25-29
0xcdfb ,BHPRES08DEL03 ,31.0,4.6,23.232537,77.429845,23.322537,77.519845,2022-02-14,1900-01-01 22:50:14.000000,1900-01-01 23:00:59,Cloudy,Low,1,Snack ,motorcycle ,1.0,No,Metropolitian,25,22,23,30-34
0x7eef ,SURRES14DEL03 ,28.0,4.8,21.157729,72.768726,21.217729,72.828726,2022-04-01,1900-01-01 21:33:03.000000,1900-01-01 21:40:46,Windy,Jam,2,Buffet ,motorcycle ,1.0,No,Urban,11,21,21,25-29
0x17cf ,SURRES09DEL03 ,33.0,4.1,21.175975,72.795503,21.235975,72.855503,2022-04-03,1900-01-01 20:49:01.000000,1900-01-01 20:59:33,Stormy,Jam,1,Meal ,scooter ,1.0,No,Metropolitian,34,20,20,30-34
0x4a80 ,COIMBRES13DEL03 ,32.0,4.1,11.003669,76.976494,11.033669,77.006494,2022-03-11,1900-01-01 19:35:53.000000,1900-01-01 19:46:36,Stormy,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,37,19,19,30-34
0x3974 ,PUNERES13DEL01 ,21.0,4.8,18.56245,73.916619,18.63245,73.986619,2022-04-04,1900-01-01 20:04:18.000000,1900-01-01 20:18:48,Fog,Jam,2,Snack ,scooter ,0.0,No,Metropolitian,31,20,20,20-24
0xb2db ,JAPRES01DEL03 ,27.0,5.0,26.90519,75.810753,26.96519,75.870753,2022-03-11,1900-01-01 22:56:00.000000,1900-01-01 23:11:26,Windy,Low,1,Snack ,motorcycle ,0.0,No,Urban,12,22,23,25-29
0x55ee ,VADRES11DEL03 ,33.0,4.5,22.308096,73.167753,22.368096,73.227753,2022-03-09,1900-01-01 19:31:49.000000,1900-01-01 19:36:11,Sandstorms,Jam,1,Snack ,motorcycle ,1.0,No,Metropolitian,25,19,19,30-34
0x3345 ,BANGRES03DEL03 ,30.0,4.6,12.979166,77.640709,13.009166,77.670709,2022-03-15,1900-01-01 21:11:29.000000,1900-01-01 21:15:27,Windy,Jam,0,Snack ,motorcycle ,3.0,No,Metropolitian,43,21,21,30-34
0x6a5f ,MUMRES08DEL02 ,25.0,4.9,19.065838,72.832658,19.085838,72.852658,2022-03-21,1900-01-01 08:16:41.000000,1900-01-01 08:28:43,Cloudy,Low,1,Buffet ,motorcycle ,0.0,No,Metropolitian,14,8,8,25-29
0xb20b ,VADRES13DEL01 ,30.0,5.0,22.310237,73.158921,22.380237,73.228921,2022-03-06,1900-01-01 23:23:12.000000,1900-01-01 23:27:14,Stormy,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,26,23,23,30-34
0x5fd5 ,BANGRES16DEL02 ,31.0,4.9,13.029198,77.570997,13.079198,77.620997,2022-03-19,1900-01-01 17:57:24.000000,1900-01-01 18:13:21,Cloudy,Medium,1,Drinks ,scooter ,1.0,No,Urban,18,17,18,30-34
0xe51 ,HYDRES08DEL02 ,30.0,4.7,17.438263,78.397865,17.458263,78.417865,2022-04-03,1900-01-01 11:24:14.251778,1900-01-01 11:08:12,Unknown,Unknown,3,Drinks ,electric_scooter ,0.0,No,Metropolitian,15,11,11,30-34
0xcf37 ,AURGRES01DEL03 ,26.0,4.9,19.876219,75.346017,19.936219,75.406017,2022-02-17,1900-01-01 20:52:48.000000,1900-01-01 20:57:23,Fog,Jam,1,Buffet ,motorcycle ,1.0,No,Metropolitian,32,20,20,25-29
0x4605 ,MUMRES19DEL02 ,25.0,4.8,19.131141,72.813074,19.26114,72.943074,2022-03-31,1900-01-01 20:13:38.000000,1900-01-01 20:17:35,Stormy,Jam,2,Snack ,scooter ,0.0,No,Urban,17,20,20,25-29
0xdb0a ,BHPRES01DEL02 ,38.0,4.9,23.211529,77.419399,23.341529,77.549399,2022-02-18,1900-01-01 18:27:18.000000,1900-01-01 18:32:22,Sandstorms,Medium,2,Drinks ,motorcycle ,1.0,No,Metropolitian,21,18,18,35-39
0x7dfd ,RANCHIRES09DEL03 ,35.0,4.6,23.351058,85.325731,23.411058,85.385731,2022-03-13,1900-01-01 18:13:53.000000,1900-01-01 18:16:12,Fog,Medium,2,Meal ,scooter ,0.0,No,Metropolitian,15,18,18,35-39
0x7bce ,HYDRES13DEL01 ,26.0,4.7,17.431477,78.40035,17.541477,78.51035,2022-03-16,1900-01-01 17:27:44.000000,1900-01-01 17:44:47,Sunny,Medium,1,Buffet ,scooter ,1.0,No,Metropolitian,11,17,17,25-29
0x2bcf ,INDORES14DEL03 ,21.0,5.0,22.761593,75.886362,22.821593,75.946362,2022-03-28,1900-01-01 21:22:33.000000,1900-01-01 21:29:08,Windy,Jam,0,Drinks ,motorcycle ,1.0,No,Metropolitian,31,21,21,20-24
0xd85a ,ALHRES13DEL01 ,34.0,5.0,25.451646,81.832796,25.491646,81.872796,2022-02-13,1900-01-01 16:48:31.000000,1900-01-01 16:55:54,Fog,Medium,1,Buffet ,scooter ,0.0,No,Metropolitian,18,16,16,30-34
0xdf6a ,AGRRES010DEL01 ,34.0,4.9,27.163303,78.057044,27.273303,78.167044,2022-02-14,1900-01-01 17:46:32.000000,1900-01-01 18:00:16,Cloudy,Medium,1,Drinks ,scooter ,1.0,No,Urban,31,17,18,30-34
0x48c ,COIMBRES08DEL03 ,30.0,4.7,11.001852,76.976268,11.061852,77.036268,2022-03-28,1900-01-01 19:24:22.251778,1900-01-01 19:08:20,Cloudy,Medium,1,Meal ,scooter ,0.0,No,Metropolitian,15,19,19,30-34
0xb5dc ,RANCHIRES09DEL01 ,21.0,4.7,23.351058,85.325731,23.361058,85.335731,2022-03-07,1900-01-01 11:48:06.000000,1900-01-01 12:04:51,Sunny,High,2,Meal ,motorcycle ,1.0,No,Urban,14,11,12,20-24
0xa65a ,BANGRES13DEL01 ,26.0,4.8,12.935662,77.61413,13.005662,77.68413,2022-03-25,1900-01-01 22:45:58.000000,1900-01-01 22:55:29,Sunny,Low,0,Meal ,motorcycle ,1.0,No,Urban,22,22,22,25-29
0xb24 ,JAPRES16DEL03 ,34.0,4.3,26.849596,75.800512,26.939596,75.890512,2022-03-14,1900-01-01 23:13:08.000000,1900-01-01 23:16:35,Cloudy,Low,2,Meal ,motorcycle ,1.0,No,Metropolitian,36,23,23,30-34
0xc79d ,KOCRES19DEL01 ,28.0,4.5,9.960846,76.293936,9.970846,76.303936,2022-02-11,1900-01-01 12:00:56.000000,1900-01-01 12:19:43,Stormy,High,0,Meal ,motorcycle ,1.0,No,Metropolitian,19,12,12,25-29
0x9286 ,JAPRES15DEL01 ,22.0,4.6,26.891191,75.802083,26.931191,75.842083,2022-03-05,1900-01-01 16:36:48.000000,1900-01-01 16:44:31,Fog,Medium,1,Buffet ,motorcycle ,0.0,No,Urban,10,16,16,20-24
0x42e0 ,RANCHIRES05DEL01 ,22.0,4.9,23.355164,85.324097,23.395164,85.364097,2022-03-30,1900-01-01 14:52:48.000000,1900-01-01 15:00:30,Fog,High,2,Snack ,scooter ,1.0,No,Metropolitian,22,14,15,20-24
0x2d8f ,PUNERES20DEL01 ,38.0,4.2,18.592718,73.773572,18.702718,73.883572,2022-03-23,1900-01-01 18:05:04.000000,1900-01-01 18:10:48,Stormy,Medium,1,Snack ,scooter ,0.0,No,Metropolitian,35,18,18,35-39
0x119b ,BANGRES19DEL02 ,30.0,5.0,12.914264,77.6784,12.934264,77.6984,2022-03-30,1900-01-01 11:47:05.000000,1900-01-01 11:58:51,Stormy,High,2,Meal ,scooter ,1.0,No,Urban,25,11,11,30-34
